Date,Open,High,Low,Close,Adj Close,Volume
2024-06-01,67489.609375,67839.765625,67386.195313,67706.937500,67706.937500,11641495604
2024-06-02,67710.273438,68409.164063,67315.523438,67751.601563,67751.601563,17110588415
2024-06-03,67753.898438,70230.820313,67589.835938,68804.781250,68804.781250,32401285324
2024-06-04,68804.570313,71047.406250,68564.640625,70567.765625,70567.765625,33149696545
2024-06-05,70568.351563,71735.414063,70390.710938,71082.820313,71082.820313,32810771409
2024-06-06,71082.843750,71625.734375,70119.125000,70757.164063,70757.164063,25223152007
2024-06-07,70759.187500,71907.851563,68507.257813,69342.585938,69342.585938,36188381096
2024-06-08,69324.179688,69533.320313,69210.742188,69305.773438,69305.773438,14262185861
2024-06-09,69297.492188,69817.523438,69160.843750,69647.992188,69647.992188,13534028500
2024-06-10,69644.312500,70146.070313,69232.421875,69512.281250,69512.281250,20597699541
2024-06-11,69508.078125,69549.414063,66123.601563,67332.031250,67332.031250,37116136345
2024-06-12,67321.375000,69977.890625,66902.453125,68241.187500,68241.187500,34497940694
2024-06-13,68243.101563,68365.781250,66304.562500,66756.398438,66756.398438,28955204146
2024-06-14,66747.570313,67294.648438,65056.894531,66011.093750,66011.093750,27403884779
2024-06-15,66006.742188,66402.187500,65871.773438,66191.000000,66191.000000,14121265576
2024-06-16,66189.359375,66894.843750,66018.250000,66639.046875,66639.046875,13281140541
2024-06-17,66636.515625,67188.320313,65094.964844,66490.296875,66490.296875,30006354476
2024-06-18,66490.976563,66556.703125,64066.957031,65140.746094,65140.746094,39481285950
2024-06-19,65146.660156,65695.351563,64693.300781,64960.296875,64960.296875,21103423504
2024-06-20,64960.296875,66438.960938,64547.847656,64828.656250,64828.656250,25641109124
2024-06-21,64837.988281,65007.546875,63378.894531,64096.199219,64096.199219,26188171739
2024-06-22,64113.863281,64475.468750,63929.757813,64252.578125,64252.578125,9858198793
2024-06-23,64248.964844,64491.703125,63180.796875,63180.796875,63180.796875,11170471802
2024-06-24,63173.351563,63292.527344,58601.699219,60277.414063,60277.414063,43152133651
2024-06-25,60266.281250,62258.261719,60239.750000,61804.640625,61804.640625,29201215431
2024-06-26,61789.675781,62434.136719,60695.187500,60811.277344,60811.277344,22506003064
2024-06-27,60811.226563,62293.863281,60585.332031,61604.800781,61604.800781,21231745045
2024-06-28,61612.804688,62126.097656,59985.402344,60320.136719,60320.136719,24952866877
2024-06-29,60319.875000,61097.621094,60300.964844,60887.378906,60887.378906,12652903396
2024-06-30,60888.445313,62892.828125,60632.949219,62678.292969,62678.292969,17333226409
2024-07-01,62673.605469,63777.226563,62495.511719,62851.980469,62851.980469,25468379421
2024-07-02,62844.410156,63203.359375,61752.746094,62029.015625,62029.015625,20151616992
2024-07-03,62034.332031,62187.703125,59419.386719,60173.921875,60173.921875,29756701685
2024-07-04,60147.136719,60399.675781,56777.804688,56977.703125,56977.703125,41149609230
2024-07-05,57022.808594,57400.679688,53717.375000,56350.566406,56350.566406,57080098816
